0_0,6200
0_1,3999
0_2,2744
0_3,2579
0_4,1969
0_5,1527
0_6,1154
0_7,990
0_8,739
0_9,566
0_10,558
0_11,412
0_12,398
0_13,347
0_14,224
0_15,210
0_16,197
0_17,119
0_18,90
0_19,87
0_20,86
0_21,81
0_22,65
0_23,61
0_24,60
0_25,59
0_26,56
0_27,37
0_28,29
0_29,24
0_30,21
1_0,587
1_1,79
1_2,74
1_3,54
1_4,32
1_5,31
1_6,23
1_7,22
1_8,20
