0_0,19605
0_1,13589
0_2,11265
0_3,6344
0_4,4264
0_5,4201
0_6,3910
0_7,2048
0_8,1984
0_9,1448
0_10,1175
0_11,906
0_12,676
0_13,514
0_14,482
0_15,421
0_16,413
0_17,357
0_18,307
0_19,109
0_20,77
0_21,41
0_22,31
0_23,31
1_0,72
1_1,67
1_2,59
1_3,45
1_4,34
1_5,34
1_6,30
1_7,29
1_8,27
